"id_rider";"rider_full_name";"rider_weight";"rider_height";"loc_birth";"date_birth";"birth_latitude";"birth_longitude"
2821;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
28;Christian Pistoni;;;Frejus;1957-09-05;43,4330308;6,7360182
447;Fabricio Perrén;;;Lehman;1988-07-01;41,3170249;-76,0224235
2853;Filip Salač;66;172;Mlada Boleslav;2001-12-12;50,4116187;14,9031301
2733;John McPhee;57;167;Oban;1994-07-14;56,415695;-5,4734688
2894;Luca Marini;69;184;Urbino;1997-08-10;43,7262608;12,6363135
126;Michel Fabrizio;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
2185;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
2627;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
2942;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1902;Alberto Moncayo;;;;;;
2915;Niki Tuuli;65;181;Imatra;1995-10-26;61,1923342;28,7716996
2670;Albert Arenas;63;169;Girona;1996-12-11;41,9793006;2,8199439
1385;Daniel Kartheininger;59;171;Memmingen;1992-12-21;47,9867696;10,181319
2434;Jasper Iwema;69;169;Assen;1989-11-15;52,9952273;6,560498
1982;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
3064;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
3469;Marc Alcoba;;;;1999-11-01;;
293;José David de Gea;;;;;;
1478;Roberto Locatelli;;;;;;
3578;Eric Granado;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
1907;Alessandro Tonucci;60;167;Fano;1993-04-23;43,8424173;13,0146632
3243;Alonso López;70;181;Madrid;2001-12-21;40,4167047;-3,7035825
2447;Jules Danilo;64;179;Milan;1995-05-18;45,4641943;9,1896346
2610;Loris Baz;79;191;Sallanches;1993-02-01;45,9361246;6,6302551
3057;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
21;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
2407;Danilo Petrucci;80;181;Terni;1990-10-24;42,6539486;12,439652829139407
3020;Jeremy Alcoba;70;177;Tortosa;2001-11-15;40,8110158;0,5209333
3309;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
680;John Hopkins;;;;;;
962;Roberto Lacalendola;;;;;;
677;Jeremy McWilliams;;;;;;
3344;Piotr Biesiekirski;;;;;;
1179;Álvaro Molina;;;;;;
1275;Luca Vitali;81;182;Milano;1992-03-02;45,4641943;9,1896346
2693;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
825;Blake Leigh-Smith;;;;;;
875;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
818;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
2770;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
3221;Tetsuta Nagashima;51;163;Chiba;1970-06-14;35,549399;140,2647303
912;Luke Lawrence;;;;;;
2490;Philipp Öttl;;;;;;
3154;Filip Salač;66;172;Mlada Boleslav;2001-12-12;50,4116187;14,9031301
625;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
2086;Andrea Migno;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
2441;Jorel Boerboom;;;;;;
1324;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
3256;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
2982;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
2713;Gabriel Martínez-Ábrego;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
2793;Steven Odendaal;;;;;;
3146;Dirk Geiger;;;;2002-07-04;;
3334;Maverick Viñales;64;171;Figueres;1995-01-12;42,2666314;2,9638434
904;Kousuke Akiyoshi;;;;;;
1311;Robert Mureșan;;;;;;
2241;Anthony Groppi;;;;;;
1504;Valentin Debise;;;Urbino;1979-02-16;43,7262608;12,6363135
2596;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
1820;Luca Fabrizio;69;184;Urbino;1997-08-10;43,7262608;12,6363135
239;Christian Pistoni;;;Frejus;1957-09-05;43,4330308;6,7360182
340;Nico Kehrer;;;;;;
709;Marco Simoncelli;;;Cattolica;1987-01-20;43,9639933;12,7441515
1912;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
1833;Massimo Parziani;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
1463;Niccolò Canepa;69;181;Genova;1988-05-14;44,40726;8,9338624
3458;Kazuki Watanabe;;;;1990-10-02;;
834;Chaz Davies;;;;;;
1838;Michael van der Mark;;;;;;
1777;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
1950;Giulian Pedone;;;;;;
520;Markéta Janáková;;;;;;
1649;Niklas Ajo;;;;;;
1241;Imre Tóth;58;169;Budapest;1985-09-06;47,4978789;19,0402383
1810;Kevin Calia;63;172;Cesena;2000-09-08;44,136352;12,2422442
185;Thierry van den Bosch;;;;;;
3288;Gabriel Rodrigo;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
389;Toshika Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
547;Patrick Unger;;;;1959-03-08;;
2072;Ángel Rodríguez;;;;;;
1321;Shoya Tomizawa;;;;;;
1363;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
1891;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
3477;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
808;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
1077;Jules Cluzel;;;;;;
935;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
2897;Makar Yurchenko;;;;;;
645;Enrique Jerez;;;Cartagena;1986-07-29;10,4266746;-75,5443419
893;José David de Gea;;;;;;
2892;Loris Baz;79;191;Sallanches;1993-02-01;45,9361246;6,6302551
2118;Florian Alt;;;;1924-01-06;;
3263;Daniel Holgado;58;167;Sant Vicent del Raspeig;2005-04-27;38,3964248;-0,5250339
492;José David de Gea;;;;;;
1212;Danny Webb;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
900;Kazuya Otani;;;;;;
3635;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
3637;Matteo Ferrari;63;175;Cesena;1997-02-12;44,136352;12,2422442
3636;Matteo Bertelle;60;173;;2004-02-18;;
283;Jascha Büch;;;;;;
627;Cheung Wai On;;;;;;
1196;Ben Spies;;;;;;
2508;Stefano Manzi;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
400;Yuki Hatano;;;;;;
282;Jaroslav Huleš;59;;Pisek;1974-07-02;49,3089887;14,147769
957;Raymond Schouten;;;;;;
1460;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
1370;Ben Spies;;;;;;
1852;Peter Sebestyén;;;;;;
1132;Roberto Lacalendola;;;;;;
1677;Scott Redding;78;185;Quedgeley;1993-01-04;51,8274128;-2,2773034
398;Youichi Ui;;;Chiba;1972-11-27;35,549399;140,2647303
1307;Rhys Moller;;;;1949-11-18;;
2138;Javier del Amor;;;Barcelona;1973-05-09;41,3828939;2,1774322
1309;Riccardo Moretti;60;173;Genova;2002-03-21;44,40726;8,9338624
1909;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
1603;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
1354;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
671;Imre Tóth;58;169;Budapest;1985-09-06;47,4978789;19,0402383
1424;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
2180;Michael Laverty;;;;;;
1093;Luke Jones;59;163;Darwin NT;2003-06-12;-12,46044;130,8410469
464;Grégory Lefort;;;;;;
2579;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
2152;Kevin Hanus;;;Paige;1964-06-19;38,0726342;-77,4188705
77;Ivan Goi;76;182;Barcelona;1982-06-12;41,3828939;2,1774322
910;Luca Morelli;69;184;Urbino;1997-08-10;43,7262608;12,6363135
813;Alex Kenchington;66;184;;2004-02-21;;
1137;Ronald Beitler;;;;;;
2656;Tetsuta Nagashima;51;163;Chiba;1970-06-14;35,549399;140,2647303
2571;Federico Fuligni;;;;;;
1142;Seijin Oikawa;;;;;;
1572;Héctor Faubel;;;;;;
583;Toshihisa Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
325;Max Neukirchner;;;;;;
123;Max Neukirchner;;;;;;
1484;Sergio Gadea;60;167;;2003-03-22;;
1254;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
2324;Max Croker;;;;;;
1131;Roberto Lacalendola;;;;;;
2239;Andrea Locatelli;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
1262;Karel Pešek;;;;;;
201;Yukio Kagayama;60;172;Yotsukaido;2001-11-06;35,6696551;140,1679445
906;Li Zheng Peng;;;;;;
2330;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
1315;Russell Gómez;;;;;;
616;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
934;Michele Danese;;;Lecco;1983-07-03;45,9005485;9,41202482143963
2578;Hiroki Ono;;;;;;
1682;Simone Grotzkyj;;;;;;
759;Samuel Aubry;;;;;;
1106;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
659;Grégory Leblanc;;;Meaux;1985-06-30;48,9582708;2,8773541
1366;Balázs Németh;;;;;;
1195;Bastien Chesaux;66;176;Belmont;1991-11-02;48,4086571;7,2386756
930;Michal Prášek;;;;;;
2545;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
660;Gábor Rizmayer;;;;;;
1224;Federico Sandi;;;;;;
2580;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
2348;Remy Gardner;;;;;;
218;Andrea Ballerini;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
678;Joan Olivé;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
2350;Renald Castillon;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
661;Gábor Talmácsi;;;;;;
27;Christian Gemmel;;;;;;
495;Julián Miralles;;;;;;
1849;Nicolás Terol;66;171;Alcoy;1988-09-27;38,6982275;-0,4747767
2472;Marco Melandri;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
2281;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
1248;Jasper Iwema;69;169;Assen;1989-11-15;52,9952273;6,560498
1428;Ladislav Chmelik;;;;;;
2423;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
1329;Stevie Bonsey;;;;;;
2455;Kousuke Akiyoshi;;;;;;
1562;Ferruccio Lamborghini;;;;;;
17;Andrew Pitt;;;Kempsey;1976-02-19;-31,0798092;152,842289
181;Takashi Yasuda;;;Japan;1998-09-12;36,5748441;139,2394179
1509;Yuki Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
874;Hugo van den Berg;;;;;;
306;Luis Castro;59;170;Palma de Mallorca;1991-08-07;39,5695818;2,6500745
29;Christopher Sansome;;;Lyon;1995-12-23;45,7578137;4,8320114
2556;Danny Eslick;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
1976;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
1015;Andrea Dovizioso;;;Forlimpopoli;1986-03-23;44,1873049;12,1259056
195;Vladimir Častka;;;;;;
143;Pere Riba;;;;;;
2474;Matt Barton;;;Italia;;42,6384261;12,674297
2564;Enea Bastianini;64;168;Rimini;1997-12-30;43,9470982;12,630768610516004
2668;Aaron Polanco;;;;;;
1333;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
744;Patrick Lakerveld;;;;1952-03-04;;
1038;Doni Tata Pradita;;;;;;
535;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
2768;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
1220;Ernst Dubbink;;;;;;
1621;Luis Salom;59;170;Palma de Mallorca;1991-08-07;39,5695818;2,6500745
1980;Juan Francisco Guevara;62;164;Lorca;1995-08-19;37,6712139;-1,6990431
2658;Tim Georgi;;;;;;
657;Gert-Jan Kok;;;;;;
2608;Lorenzo Dalla Porta;61;163;Prato;1997-06-22;43,935718050000006;11,09414726770089
2628;Mike Jones;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
1147;Shoya Tomizawa;;;;;;
805;Alessandro Brannetti;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
1273;Louis Rossi;;;;;;
835;Chaz Davies;;;;;;
1042;Erwin Postmus;;;;;;
2652;Steven Odendaal;;;;;;
2183;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
1008;Alex Baldolini;;;;;;
2453;Kevin Hanus;;;Paige;1964-06-19;38,0726342;-77,4188705
1061;Héctor Faubel;;;;;;
1747;Damian Cudlin;;;;;;
991;Toni Wirsing;;;;;;
716;Mateo Túnez;;;;;;
751;Raymond Schouten;;;;;;
748;Raffaele de Rosa;;;;;;
833;Chaz Davies;;;;;;
2565;Enzo Boulom;;;;;;
892;Joshua Sommer;;;;;;
1235;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
2120;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
2650;Stefano Manzi;70;183;Rimini;1999-03-29;43,9470982;12,630768610516004
410;Alessio Aldrovandi;;;Paterno;1985-09-08;40,378311;15,732769
403;Yves Polzer;;;;;;
1364;Andrew Lawson;;;;;;
1386;Danny Webb;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
2494;Ratthapark Wilairot;;;;;;
642;Dirk Heidolf;;;;;;
1894;Zulfahmi Khairuddin;;;;;;
1671;Román Ramos;;;;;;
1053;Georg Fröhlich;;;Rochlitz;1988-03-17;51,0456789;12,7990531
711;Mark van Kreij;;;;;;
1421;Jordi Dalmau;;;;;;
24;Chris Martin;;;;1962-06-21;;
644;Enrique Jerez;;;Cartagena;1986-07-29;10,4266746;-75,5443419
1334;Takumi Endoh;;;;;;
2093;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
2214;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
137;Olivier Jacque;;;;;;
903;Kouki Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
1308;Ricard Cardús;;;;;;
592;Yannick Deschamps;;;;;;
222;Andrew Sawford;;;;;;
2640;Remy Gardner;;;;;;
1659;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
471;Héctor Faubel;;;;;;
1837;Max Neukirchner;;;;;;
954;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
2618;Matt Barton;;;Italia;;42,6384261;12,674297
2505;Simone Corsi;;;;;;
2809;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
433;Chris Burns;;;;;;
650;Fabrizio Lai;;;;;;
948;Pere Tutusaus;;;;;;
1299;Pere Tutusaus;;;;;;
2500;Ryo Mizuno;;;;;;
2566;Enzo Boulom;;;;;;
1373;Borja Maestro;69;183;Spain;;39,3260685;-4,8379791
1083;Kazuma Watanabe;;;;1990-10-02;;
1501;Tomoyoshi Koyama;;;;;;
13;Alex Hofmann;;;;;;
827;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
335;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
2673;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
2615;Marco Bezzecchi;61;174;Rimini;1998-11-12;43,9470982;12,630768610516004
1508;Yuki Oogane;;;;;;
2174;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
2672;Aleix Viu;;;Seva;1970-03-04;41,8361292;2,2835441
2540;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
233;Cheung Wai On;;;;;;
1686;Takehiro Yamamoto;;;;;;
2708;Federico Fuligni;;;;;;
234;Choujun Kameya;;;;;;
1252;Joey Litjens;;;;;;
1006;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
1564;Francesco Mauriello;67;176;Torino;1997-01-14;45,0677551;7,6824892
1782;Jakub Kornfeil;61;169;Kyjov;1993-04-08;49,0104456;17,1224867
58;Gioele Pellino;;;;;;
2705;Eric Granado;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
667;Hugo Marchand;;;;;;
533;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
197;Yann Lussiana;;;;;;
1256;Jordi Dalmau;;;;;;
1223;Fabrizio Lai;;;;;;
1758;Elena Rosell;;;;;;
743;Pablo Nieto;;;;;;
778;Taro Sekiguchi;;;;;;
503;Lorenzo Zanetti;;;;;;
1798;Josep Rodríguez;;;;;;
2624;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
2548;Ayumu Sasaki;60;164;Yokosuka;2000-10-04;35,2730564;139,6653829
1347;Yuuki Ito;;;;;;
2418;Fabio Quartararo;64;177;Nice;1999-04-20;43,7009358;7,2683912
345;Norman Rank;;;;;;
613;Andreas Mårtensson;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
1730;Arthur Sissis;;;;;;
2277;Hikari Okubo;58;168;Kodaira;1993-08-11;35,72522;139,476606
2;Akira Komuro;;;;;;
9;Alex Barros;70;174;Sao Paulo;1970-10-18;-23,5506507;-46,6333824
2720;Ikuhiro Enokido;;;;;;
2250;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
695;Lorenzo Baroni;67;177;Cesena;1993-04-04;44,136352;12,2422442
2525;Zaqhwan Zaidi;;;;;;
1052;Fonsi Nieto;;;;;;
719;Mathieu Gines;;;Plouemeur;1988-11-20;;
2513;Taz Taylor;;;;;;
147;Radomil Rous;;;;;;
435;Christian Gemmel;;;;;;
1482;Satoru Kamada;61;171;Ehime;1976-11-04;33,6013646;132,8185275
1395;Gabriele Ferro;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
936;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
700;Lukáš Razek;;;;;;
1410;Jakub Jantulík;;;;;;
141;Patrick Unger;;;;1959-03-08;;
416;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
2154;Kohta Nozane;65;172;Chiba;1995-10-29;35,549399;140,2647303
1211;Daniel Sáez;;;Almoradi;1996-11-21;38,1096615;-0,7919322
693;Kurtis Roberts;70;178;Turloc;1978-11-17;;
1214;Dino Lombardi;;;;;;
637;Daniel Sáez;;;Almoradi;1996-11-21;38,1096615;-0,7919322
2344;Randy de Puniet;65;169;Maisons Laffitte;1981-02-14;48,9461437;2,1450951
1118;Patrick van de Waarsenburg;;;;;;
753;Rob Guiver;;;;;;
2230;Albert Arenas;63;169;Girona;1996-12-11;41,9793006;2,8199439
1450;Mattia Pasini;67;178;Rimini;1985-08-13;43,9470982;12,630768610516004
194;Vincent Philippe;;;;;;
12;Alex Hofmann;;;;;;
2582;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
1405;Imre Tóth;58;169;Budapest;1985-09-06;47,4978789;19,0402383
1775;Iván Moreno;;;;;;
1779;Jacob Gagne;;;;;;
1156;Stevie Bonsey;;;;;;
1568;Hikari Okubo;58;168;Kodaira;1993-08-11;35,72522;139,476606
1611;Kousuke Akiyoshi;;;;;;
1149;Simone Corsi;;;;;;
2482;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
240;Christophe Rastel;;;Lyon;1995-12-23;45,7578137;4,8320114
1475;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
672;Jakub Smrž;;;;;;
2723;Jake Archer;;;;1924-10-08;;
2761;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
887;Joey Litjens;;;;;;
1650;Patrik Vostárek;;;;;;
2692;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
1402;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
817;Andrea Dovizioso;;;Forlimpopoli;1986-03-23;44,1873049;12,1259056
157;Roger Heierli;;;;;;
1755;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
2638;Raúl Fernández;68;179;Madrid;2000-10-23;40,4167047;-3,7035825
2602;Katsuyuki Nakasuga;;;;;;
2586;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
1512;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
1382;Damien Raemy;;;London;1931-11-08;51,5074456;-0,1277653
136;Norifumi Abe;63;175;Tokyo;1975-09-07;35,6821936;139,762221
2949;Vicente Pérez;61;179;Cullera;1997-10-21;39,1647217;-0,2542313
2698;Dennis Foggia;57;164;Rome;2001-01-07;41,8933203;12,4829321
971;Sergio Gadea;60;167;;2003-03-22;;
3538;Albert Arenas;63;169;Girona;1996-12-11;41,9793006;2,8199439
1919;Axel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
2094;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
2098;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
3152;Fabio Di Giannantonio;68;175;Roma;1998-10-10;41,8933203;12,4829321
3463;Lorenzo Fellon;59;170;Avignon;2004-07-15;43,9492493;4,8059012
373;Shinya Nakano;58;167;Chiba;1977-10-10;35,549399;140,2647303
2943;Tito Rabat;67;178;Barcelona;1989-05-25;41,3828939;2,1774322
2101;Claudio Corti;;;;;;
1843;Miroslav Popov;;;;;;
1886;Tomoyoshi Koyama;;;;;;
183;Tekkyu Kayo;;;;;;
1878;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
1522;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
2300;Karel Abraham;64;180;Brno;1990-01-02;49,1922443;16,6113382
2706;Fabio Di Giannantonio;68;175;Roma;1998-10-10;41,8933203;12,4829321
1575;Isaac Viñales;66;174;Llança;1993-11-06;42,3646215;3,1581373
2757;Marc Márquez;64;169;Cervera;1993-02-17;41,6730667;1,2729426
390;Toshika Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
2662;Xavi Vierge;66;174;Barcelona;1997-04-30;41,3828939;2,1774322
1417;Joan Perelló;;;;;;
2888;Khairul Idham Pawi;;;;;;
3121;Albert Arenas;63;169;Girona;1996-12-11;41,9793006;2,8199439
2244;Axel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
1931;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
2854;Francesco Bagnaia;67;176;Torino;1997-01-14;45,0677551;7,6824892
2195;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
2291;John McPhee;57;167;Oban;1994-07-14;56,415695;-5,4734688
1249;Jed Metcher;;;;;;
1507;William Dunlop;;;;;;
2246;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
2766;Maximilian Kofler;58;173;Voecklabruck;2000-08-18;48,0078587;13,6460378
3086;Sete Gibernau;70;177;Barcelona;1972-12-15;41,3828939;2,1774322
3100;Tatsuki Suzuki;61;171;Chiba;1997-09-24;35,549399;140,2647303
3156;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
3171;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
3388;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
2527;Álex Márquez;65;180;Cervera;1996-04-23;41,6730667;1,2729426
107;Leon Haslam;60;165;Derbyshire;1983-05-31;53,1185033;-1,5566179305872214
2169;Luis Salom;59;170;Palma de Mallorca;1991-08-07;39,5695818;2,6500745
312;Manuel Mickan;57;167;Camposampiero;1996-07-16;45,57176;11,9319294
1293;Mike Di Meglio;70;171;Toulouse;1988-01-17;43,6044622;1,4442469
2203;Scott Redding;78;185;Quedgeley;1993-01-04;51,8274128;-2,2773034
770;Shinya Nakano;58;167;Chiba;1977-10-10;35,549399;140,2647303
3229;Xavi Vierge;66;174;Barcelona;1997-04-30;41,3828939;2,1774322
2223;Zulfahmi Khairuddin;;;;;;
1051;Ferry Stoffer;;;;;;
1537;Ben Spies;;;;;;
3042;Lorenzo Baldassarri;70;183;San Severino Marche;1996-11-06;43,2290211;13,1779663
2102;Colin Edwards;69;179;Houston;1974-02-27;29,7589382;-95,3676974
1607;Kev Coghlan;58;171;Perth;1988-06-23;-31,9558933;115,8605855
1361;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
631;Christian Elkin;;;Frejus;1957-09-05;43,4330308;6,7360182
2125;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
1170;Valentin Debise;;;Urbino;1979-02-16;43,7262608;12,6363135
209;Akira Yanagawa;;;;;;
931;Michal Šembera;;;;;;
1742;Carmelo Morales;;;;;;
1312;Roberto Lacalendola;;;;;;
1503;Toni Finsterbusch;;;;;;
3236;Ai Ogura;60;169;Saitama;2001-01-26;35,9754168;139,4160114
2529;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
611;Andrea Dovizioso;;;Forlimpopoli;1986-03-23;44,1873049;12,1259056
2683;Axel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
1536;Axel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
1367;Barrett Long;;;USA;1995-08-01;39,7837304;-100,445882
2148;Jules Danilo;64;179;Milan;1995-05-18;45,4641943;9,1896346
1615;Lorenzo Savadori;67;177;Cesena;1993-04-04;44,136352;12,2422442
113;Manuel Poggiali;58;170;San Marino;1983-02-14;43,9458623;12,458306
1284;Marco Ravaioli;;;Cattolica;1987-01-20;43,9639933;12,7441515
582;Toshihisa Kuzuhara;;;Okinawa;1965-02-17;26,5707754;128,0255901
3559;Celestino Vietti;65;172;Cirie;2001-10-13;45,2352767;7,6003081
1416;Joan Olivé;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
2732;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
2878;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
2595;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
3273;Elia Bartolini;;;;;;
473;Ismael Ortega;;;;1949-02-20;;
1306;Ratthapark Wilairot;;;;;;
1634;Michael Ranseder;;;;1995-12-21;;
2338;Niklas Ajo;;;;;;
307;Luka Nedog;;;;;;
1547;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
863;Georg Fröhlich;;;Rochlitz;1988-03-17;51,0456789;12,7990531
577;Tohru Ukawa;;;;;;
2804;Tom Toparis;;;;;;
2959;Álex Márquez;65;180;Cervera;1996-04-23;41,6730667;1,2729426
