"id_rider","id_team_fk","rider_full_name","rider_name","rider_lastname","season","rider_number","racing_class","rounds_string","rounds_participated","rider_weight","rider_height","loc_birth","date_birth","birth_latitude","birth_longitude"
1288,1291,Mattia Pasini,Mattia,Pasini,2008,75,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",67,178,Rimini,1985-08-13,43.9470982,12.630768610516004
3269,3295,Dennis Foggia,Dennis,Foggia,2021,7,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,164,Rome,2001-01-07,41.8933203,12.4829321
3237,3280,Albert Arenas,Albert,Arenas,2021,75,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,169,Girona,1996-12-11,41.9793006,2.8199439
3330,3282,Matteo Ferrari,Matteo,Ferrari,2021,11,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,175,Cesena,1997-02-12,44.136352,12.2422442
2520,2464,Valentino Rossi,Valentino,Rossi,2015,46,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Urbino,1979-02-16,43.7262608,12.6363135
1434,1373,Luca Marconi,Luca,Marconi,2009,87,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",69,184,Urbino,1997-08-10,43.7262608,12.6363135
2366,2283,Stefan Bradl,Stefan,Bradl,2014,6,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Augsburg,1989-11-29,48.3668041,10.8986971
217,212,Andrea Ballerini,Andrea,Ballerini,2003,50,"125cc","{11,12,13,14,15,16}","{11,12,13,14,15,16}",65,173,Alzano Lombardo,1996-10-16,45.7336026,9.730494
557,546,Roberto Locatelli,Roberto,Locatelli,2004,15,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
3189,3220,Marco Bezzecchi,Marco,Bezzecchi,2020,72,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,174,Rimini,1998-11-12,43.9470982,12.630768610516004
2769,2773,Miguel Oliveira,Miguel,Oliveira,2017,44,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Pragal,1995-01-04,38.6662386,-9.1799968
3190,3118,Marcos Ramírez,Marcos,Ramírez,2020,42,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,179,Conil de la Frontera,1997-12-16,36.277054,-6.0881874
1109,1128,Nicky Hayden,Nicky,Hayden,2007,1,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Owensboro,1981-07-30,37.7742152,-87.1133304
2512,2404,Tatsuki Suzuki,Tatsuki,Suzuki,2015,24,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,171,Chiba,1997-09-24,35.549399,140.2647303
3433,3444,Franco Morbidelli,Franco,Morbidelli,2022,21,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,176,Rome,1994-12-04,41.8933203,12.4829321
652,627,Franco Battaini,Franco,Battaini,2005,27,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,176,Torino,1997-01-14,45.0677551,7.6824892
909,840,Loris Capirossi,Loris,Capirossi,2006,65,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",59,165,Bologna,1973-04-04,44.4938203,11.3426327
1913,2007,Andrea Dovizioso,Andrea,Dovizioso,2012,4,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Forlimpopoli,1986-03-23,44.1873049,12.1259056
2159,2122,Lorenzo Baldassarri,Lorenzo,Baldassarri,2013,77,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,183,San Severino Marche,1996-11-06,43.2290211,13.1779663
1171,1050,Valentino Rossi,Valentino,Rossi,2007,46,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Urbino,1979-02-16,43.7262608,12.6363135
1590,1709,Johann Zarco,Johann,Zarco,2010,14,"125cc","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",68,171,Cannes,1990-07-16,43.5515198,7.0134418
3111,3084,Xavi Cardelús,Xavi,Cardelús,2019,18,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,175,Andorra la Vella,1998-05-15,42.5069391,1.5212467
2088,2194,Arthur Sissis,Arthur,Sissis,2013,61,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
1723,1737,Alexis Masbou,Alexis,Masbou,2011,10,"125cc","{5,6,7,8,9,11,12,13,14,15,16,17,18}","{5,6,7,8,9,11,12,13,14,15,16,17,18}",57,165,Albi,1987-06-02,43.9277552,2.147899
3487,3486,Miguel Oliveira,Miguel,Oliveira,2022,88,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Pragal,1995-01-04,38.6662386,-9.1799968
3488,3435,Miquel Pons,Miquel,Pons,2022,71,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,180,Palma de Mallorca,1997-08-01,39.5695818,2.6500745
2320,2347,Matteo Ferrari,Matteo,Ferrari,2014,3,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,175,Cesena,1997-02-12,44.136352,12.2422442
3281,3324,Fermín Aldeguer,Fermín,Aldeguer,2021,54,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,181,Murcia,2005-04-05,37.9923795,-1.1305431
2717,2771,Héctor Barberá,Héctor,Barberá,2017,8,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,169,Dos Aguas,1986-11-02,39.2890143,-0.8004748
2797,2724,Tarran Mackenzie,Tarran,Mackenzie,2017,6,moto2,"{5,6,7,8,9,10,11,12,13,14,15,16,17,18}","{5,6,7,8,9,10,11,12,13,14,15,16,17,18}",,,AshbyDeLaZouch,1995-10-25,,
2260,2350,Efrén Vázquez,Efrén,Vázquez,2014,7,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",56,160,Barakaldo,1986-09-02,43.29548,-2.9900933
73,95,Héctor Barberá,Héctor,Barberá,2002,80,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,169,Dos Aguas,1986-11-02,39.2890143,-0.8004748
2226,2146,Álex Márquez,Álex,Márquez,2013,12,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,180,Cervera,1996-04-23,41.6730667,1.2729426
511,552,Manuel Manna,Manuel,Manna,2004,8,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,167,Camposampiero,1996-07-16,45.57176,11.9319294
1420,1452,Jonas Folger,Jonas,Folger,2009,94,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",68,177,Mühldorf,1993-08-13,48.2405007,12.5250991
3223,3130,Tito Rabat,Tito,Rabat,2020,53,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,178,Barcelona,1989-05-25,41.3828939,2.1774322
2913,2924,Niccolò Antonelli,Niccolò,Antonelli,2018,23,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19}",56,166,Cattolica,1996-02-23,43.9639933,12.7441515
2553,2641,Dani Pedrosa,Dani,Pedrosa,2016,26,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18}",,,Sabadell,1985-09-29,41.5421013,2.1138977
2081,2091,Alexis Masbou,Alexis,Masbou,2013,10,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,165,Albi,1987-06-02,43.9277552,2.147899
1359,1350,Alex Debón,Alex,Debón,2009,6,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",67,179,Rimini,1984-02-26,43.9470982,12.630768610516004
2385,2476,Alessandro Tonucci,Alessandro,Tonucci,2015,19,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,167,Fano,1993-04-23,43.8424173,13.0146632
1388,1353,Dominique Aegerter,Dominique,Aegerter,2009,77,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",69,174,Rohrbach,1990-09-30,49.0460974,7.2655417
1215,1184,Dominique Aegerter,Dominique,Aegerter,2008,77,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",69,174,Rohrbach,1990-09-30,49.0460974,7.2655417
3522,3406,Tony Arbolino,Tony,Arbolino,2022,14,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",59,171,Garbagnate Milanese,2000-08-03,45.5772279,9.080023
3308,3344,Jordi Torres,Jordi,Torres,2021,40,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,181,Rubí,1987-08-27,41.4936194,2.0319476
2586,2561,Jack Miller,Jack,Miller,2016,43,motogp,"{1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18}",64,173,Townsville,1995-01-18,-19.2569391,146.8239537
2331,2285,Miguel Oliveira,Miguel,Oliveira,2014,44,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Pragal,1995-01-04,38.6662386,-9.1799968
2593,2556,Jonas Folger,Jonas,Folger,2016,94,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,177,Mühldorf,1993-08-13,48.2405007,12.5250991
1918,2030,Arthur Sissis,Arthur,Sissis,2012,61,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2421,2469,Florian Alt,Florian,Alt,2015,66,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,1924-01-06,,
1466,1411,Nicolás Terol,Nicolás,Terol,2009,18,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",66,171,Alcoy,1988-09-27,38.6982275,-0.4747767
3104,2986,Thomas Lüthi,Thomas,Lüthi,2019,12,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,172,Oberdiessbach,1986-09-06,46.8399962,7.6192848
2754,2771,Loris Baz,Loris,Baz,2017,76,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",79,191,Sallanches,1993-02-01,45.9361246,6.6302551
2916,2936,Philipp Öttl,Philipp,Öttl,2018,65,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
721,783,Mattia Pasini,Mattia,Pasini,2005,75,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",67,178,Rimini,1985-08-13,43.9470982,12.630768610516004
933,983,Michele Conti,Michele,Conti,2006,16,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}",,,Lecco,1983-07-03,45.9005485,9.41202482143963
2208,2080,Steven Odendaal,Steven,Odendaal,2013,44,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
1864,1769,Sandro Cortese,Sandro,Cortese,2011,11,"125cc","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",66,169,Ochsenhausen,1990-01-06,48.0711222,9.9512104
1098,1056,Marco Melandri,Marco,Melandri,2007,33,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,179,Conil de la Frontera,1997-12-16,36.277054,-6.0881874
391,248,Troy Bayliss,Troy,Bayliss,2003,12,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Taree,1969-03-30,-31.912864,152.4608481
1836,1817,Maverick Viñales,Maverick,Viñales,2011,25,"125cc","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",64,171,Figueres,1995-01-12,42.2666314,2.9638434
488,503,Jordi Carchano,Jordi,Carchano,2004,28,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,173,Sao Paulo,1996-06-10,-23.5506507,-46.6333824
3410,3484,Daniel Holgado,Daniel,Holgado,2022,96,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",58,167,Sant Vicent del Raspeig,2005-04-27,38.3964248,-0.5250339
3412,3528,Darryn Binder,Darryn,Binder,2022,40,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,175,Potchefstroom,1998-01-21,-26.707778,27.095833
2291,2350,John McPhee,John,McPhee,2014,17,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,167,Oban,1994-07-14,56.415695,-5.4734688
2140,2105,John McPhee,John,McPhee,2013,17,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",57,167,Oban,1994-07-14,56.415695,-5.4734688
3409,3448,Celestino Vietti,Celestino,Vietti,2022,13,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,172,Cirie,2001-10-13,45.2352767,7.6003081
1283,1228,Marco Melandri,Marco,Melandri,2008,33,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,179,Conil de la Frontera,1997-12-16,36.277054,-6.0881874
3233,3226,Álex Rins,Álex,Rins,2020,42,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,176,Barcelona,1995-12-08,41.3828939,2.1774322
3357,3266,Stefano Manzi,Stefano,Manzi,2021,62,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,183,Rimini,1999-03-29,43.9470982,12.630768610516004
2547,2532,Axel Pons,Axel,Pons,2016,49,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,180,Palma de Mallorca,1997-08-01,39.5695818,2.6500745
2891,2871,Lorenzo Dalla Porta,Lorenzo,Dalla Porta,2018,48,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,163,Prato,1997-06-22,43.935718050000006,11.09414726770089
2886,2899,Kazuki Masaki,Kazuki,Masaki,2018,22,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2258,2374,Dominique Aegerter,Dominique,Aegerter,2014,77,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,174,Rohrbach,1990-09-30,49.0460974,7.2655417
1721,1777,Alex de Angelis,Alex,de Angelis,2011,15,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",67,179,Rimini,1984-02-26,43.9470982,12.630768610516004
3305,3346,Johann Zarco,Johann,Zarco,2021,5,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,171,Cannes,1990-07-16,43.5515198,7.0134418
1295,1256,Nicolás Terol,Nicolás,Terol,2008,18,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",66,171,Alcoy,1988-09-27,38.6982275,-0.4747767
356,345,Randy de Puniet,Randy,de Puniet,2003,7,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,169,Maisons Laffitte,1981-02-14,48.9461437,2.1450951
2039,2030,Sandro Cortese,Sandro,Cortese,2012,11,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,169,Ochsenhausen,1990-01-06,48.0711222,9.9512104
2424,2492,Gabriel Rodrigo,Gabriel,Rodrigo,2015,91,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,168,Barcelona,1996-10-12,41.3828939,2.1774322
212,271,Alex Barros,Alex,Barros,2003,4,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,174,Sao Paulo,1970-10-18,-23.5506507,-46.6333824
2789,2691,Sandro Cortese,Sandro,Cortese,2017,11,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,169,Ochsenhausen,1990-01-06,48.0711222,9.9512104
21,147,Casey Stoner,Casey,Stoner,2002,27,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Southport,1985-10-16,53.6475988,-3.0041751
189,135,Tohru Ukawa,Tohru,Ukawa,2002,11,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
3166,3165,Jaume Masiá,Jaume,Masiá,2020,5,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,165,Algemesi,2000-10-31,39.190758,-0.4357471
3077,3021,Riccardo Rossi,Riccardo,Rossi,2019,54,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,173,Genova,2002-03-21,44.40726,8.9338624
3045,3095,Luca Marini,Luca,Marini,2019,10,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,184,Urbino,1997-08-10,43.7262608,12.6363135
1365,1457,Axel Pons,Axel,Pons,2009,7,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",72,180,Palma de Mallorca,1997-08-01,39.5695818,2.6500745
2357,2357,Sam Lowes,Sam,Lowes,2014,22,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,168,Lincoln,1990-09-14,40.8088861,-96.7077751
2012,2043,Michele Pirro,Michele,Pirro,2012,51,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,177,San Giovanni Rotondo,1986-07-05,41.7069106,15.7288455
2342,2299,Pol Espargaró,Pol,Espargaró,2014,44,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,170,Granollers,1991-06-10,41.6079555,2.2876008
2879,2845,Jorge Navarro,Jorge,Navarro,2018,9,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,173,La Puebla de Vallbona,1996-02-03,39.5907339,-0.5532185
3182,3151,Lorenzo Baldassarri,Lorenzo,Baldassarri,2020,7,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,183,San Severino Marche,1996-11-06,43.2290211,13.1779663
3002,3057,Fabio Quartararo,Fabio,Quartararo,2019,20,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,177,Nice,1999-04-20,43.7009358,7.2683912
3254,3354,Brad Binder,Brad,Binder,2021,33,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Potchefstroom,1995-08-11,-26.707778,27.095833
3257,3233,Cameron Beaubier,Cameron,Beaubier,2021,6,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",50,168,Rosevile,1992-12-06,53.96194385,-1.1466306295096371
3136,3203,Brad Binder,Brad,Binder,2020,33,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Potchefstroom,1995-08-11,-26.707778,27.095833
